row_type,user_id,age,gender,location,nationality,created_at,session_id,initial_offer,final_offer,final_price,outcome,session_status,dropoff_stage,started_at,ended_at,session_duration_seconds,turn_count,turn_number,speaker,message,offer_amount,concession_amount,offer_made,is_counter_offer,response_time_seconds,message_length,sentiment,strategy_tag,timestamp
turns,a61d826f-0a40-42c5-b2e3-4b7afad205af,,,,,,cf5a9f14-0efe-474f-8f4e-b912553c9413,,,,,,,,,,,3,Human,kknu,,,False,False,,0,neutral,neutral,2026-04-06T10:25:11.529111+00:00
turns,a61d826f-0a40-42c5-b2e3-4b7afad205af,,,,,,cf5a9f14-0efe-474f-8f4e-b912553c9413,,,,,,,,,,,3,AI,"I can move to $1,060,000 this round.",,,False,False,,0,neutral,neutral,2026-04-06T10:25:11.529111+00:00
turns,a61d826f-0a40-42c5-b2e3-4b7afad205af,,,,,,cf5a9f14-0efe-474f-8f4e-b912553c9413,,,,,,,,,,,4,Human,hjb,,,False,False,,0,neutral,neutral,2026-04-06T10:25:11.529111+00:00
turns,a61d826f-0a40-42c5-b2e3-4b7afad205af,,,,,,cf5a9f14-0efe-474f-8f4e-b912553c9413,,,,,,,,,,,4,AI,"I can move to $1,030,000 this round.",,,False,False,,0,neutral,neutral,2026-04-06T10:25:11.529111+00:00
turns,a61d826f-0a40-42c5-b2e3-4b7afad205af,,,,,,cf5a9f14-0efe-474f-8f4e-b912553c9413,,,,,,,,,,,5,Human,ok,,,False,False,,0,neutral,neutral,2026-04-06T10:25:11.529111+00:00
turns,a61d826f-0a40-42c5-b2e3-4b7afad205af,,,,,,cf5a9f14-0efe-474f-8f4e-b912553c9413,,,,,,,,,,,5,AI,"I can move to $1,000,000 this round.",,,False,False,,0,neutral,neutral,2026-04-06T10:25:11.529111+00:00
turns,cc6a84ce-d947-4951-8f8f-8d2d0d15660f,,,,,,c02b6dfd-9748-4dc8-8e7b-d06500347e06,,,,,,,,,,,1,Human,qc turn 1,902500.0,,True,False,,9,neutral,neutral,2026-04-06T10:29:37.941284+00:00
turns,cc6a84ce-d947-4951-8f8f-8d2d0d15660f,,,,,,c02b6dfd-9748-4dc8-8e7b-d06500347e06,,,,,,,,,,,1,AI,"I can move to $1,120,000 this round.",1120000.0,-217500.0,True,True,0.048781,36,neutral,neutral,2026-04-06T10:29:37.990765+00:00
turns,cc6a84ce-d947-4951-8f8f-8d2d0d15660f,,,,,,c02b6dfd-9748-4dc8-8e7b-d06500347e06,,,,,,,,,,,2,Human,qc turn 2,905000.0,215000.0,True,True,0.08287,9,neutral,neutral,2026-04-06T10:29:38.074248+00:00
turns,cc6a84ce-d947-4951-8f8f-8d2d0d15660f,,,,,,c02b6dfd-9748-4dc8-8e7b-d06500347e06,,,,,,,,,,,2,AI,"I can move to $1,090,000 this round.",1090000.0,-185000.0,True,True,0.056103,36,neutral,neutral,2026-04-06T10:29:38.131063+00:00
turns,cc6a84ce-d947-4951-8f8f-8d2d0d15660f,,,,,,c02b6dfd-9748-4dc8-8e7b-d06500347e06,,,,,,,,,,,3,Human,qc turn 3,907500.0,182500.0,True,True,0.087049,9,neutral,neutral,2026-04-06T10:29:38.218888+00:00
turns,cc6a84ce-d947-4951-8f8f-8d2d0d15660f,,,,,,c02b6dfd-9748-4dc8-8e7b-d06500347e06,,,,,,,,,,,3,AI,"I can move to $1,060,000 this round.",1060000.0,-152500.0,True,True,0.128223,36,neutral,neutral,2026-04-06T10:29:38.347959+00:00
turns,cc6a84ce-d947-4951-8f8f-8d2d0d15660f,,,,,,c02b6dfd-9748-4dc8-8e7b-d06500347e06,,,,,,,,,,,4,Human,qc turn 4,910000.0,150000.0,True,True,0.1744,9,neutral,neutral,2026-04-06T10:29:38.523130+00:00
turns,cc6a84ce-d947-4951-8f8f-8d2d0d15660f,,,,,,c02b6dfd-9748-4dc8-8e7b-d06500347e06,,,,,,,,,,,4,AI,"I can move to $1,030,000 this round.",1030000.0,-120000.0,True,True,0.051118,36,neutral,neutral,2026-04-06T10:29:38.574955+00:00
turns,cc6a84ce-d947-4951-8f8f-8d2d0d15660f,,,,,,c02b6dfd-9748-4dc8-8e7b-d06500347e06,,,,,,,,,,,5,Human,qc turn 5,912500.0,117500.0,True,True,0.132733,9,neutral,neutral,2026-04-06T10:29:38.708746+00:00
turns,cc6a84ce-d947-4951-8f8f-8d2d0d15660f,,,,,,c02b6dfd-9748-4dc8-8e7b-d06500347e06,,,,,,,,,,,5,AI,"I can move to $1,000,000 this round.",1000000.0,-87500.0,True,True,0.052276,36,neutral,neutral,2026-04-06T10:29:38.761771+00:00
turns,495a7023-77ce-43dc-ac1a-c0682954e220,,,,,,f19381c7-687a-4ec3-a0c9-1730989bd97d,,,,,,,,,,,1,Human,turn 1,902000.0,,True,False,,6,neutral,neutral,2026-04-06T10:40:05.506099+00:00
turns,495a7023-77ce-43dc-ac1a-c0682954e220,,,,,,f19381c7-687a-4ec3-a0c9-1730989bd97d,,,,,,,,,,,1,AI,"I can move to $1,120,000 this round.",1120000.0,-218000.0,True,True,0.052812,36,neutral,neutral,2026-04-06T10:40:05.559589+00:00
turns,495a7023-77ce-43dc-ac1a-c0682954e220,,,,,,f19381c7-687a-4ec3-a0c9-1730989bd97d,,,,,,,,,,,2,Human,turn 2,904000.0,216000.0,True,True,0.068151,6,neutral,neutral,2026-04-06T10:40:05.628405+00:00
turns,495a7023-77ce-43dc-ac1a-c0682954e220,,,,,,f19381c7-687a-4ec3-a0c9-1730989bd97d,,,,,,,,,,,2,AI,"I can move to $1,090,000 this round.",1090000.0,-186000.0,True,True,0.048092,36,neutral,neutral,2026-04-06T10:40:05.677166+00:00
turns,495a7023-77ce-43dc-ac1a-c0682954e220,,,,,,f19381c7-687a-4ec3-a0c9-1730989bd97d,,,,,,,,,,,3,Human,turn 3,906000.0,184000.0,True,True,0.062431,6,neutral,neutral,2026-04-06T10:40:05.740223+00:00
turns,495a7023-77ce-43dc-ac1a-c0682954e220,,,,,,f19381c7-687a-4ec3-a0c9-1730989bd97d,,,,,,,,,,,3,AI,"I can move to $1,060,000 this round.",1060000.0,-154000.0,True,True,0.046804,36,neutral,neutral,2026-04-06T10:40:05.787842+00:00
turns,495a7023-77ce-43dc-ac1a-c0682954e220,,,,,,f19381c7-687a-4ec3-a0c9-1730989bd97d,,,,,,,,,,,4,Human,turn 4,908000.0,152000.0,True,True,0.070963,6,neutral,neutral,2026-04-06T10:40:05.859440+00:00
turns,495a7023-77ce-43dc-ac1a-c0682954e220,,,,,,f19381c7-687a-4ec3-a0c9-1730989bd97d,,,,,,,,,,,4,AI,"I can move to $1,030,000 this round.",1030000.0,-122000.0,True,True,0.117474,36,neutral,neutral,2026-04-06T10:40:05.977640+00:00
turns,495a7023-77ce-43dc-ac1a-c0682954e220,,,,,,f19381c7-687a-4ec3-a0c9-1730989bd97d,,,,,,,,,,,5,Human,turn 5,910000.0,120000.0,True,True,0.062529,6,neutral,neutral,2026-04-06T10:40:06.040945+00:00
turns,495a7023-77ce-43dc-ac1a-c0682954e220,,,,,,f19381c7-687a-4ec3-a0c9-1730989bd97d,,,,,,,,,,,5,AI,"I can move to $1,000,000 this round.",1000000.0,-90000.0,True,True,0.045333,36,neutral,neutral,2026-04-06T10:40:06.086918+00:00
turns,77b1cb56-a864-4c9f-bc2e-8f810fdbe915,,,,,,6472387d-4258-4af3-9c58-e2485603b7f1,,,,,,,,,,,1,Human,ui-check turn 1,911500.0,,True,False,,15,neutral,neutral,2026-04-06T10:43:01.620612+00:00
turns,77b1cb56-a864-4c9f-bc2e-8f810fdbe915,,,,,,6472387d-4258-4af3-9c58-e2485603b7f1,,,,,,,,,,,1,AI,"I can move to $1,120,000 this round.",1120000.0,-208500.0,True,True,0.074685,36,neutral,neutral,2026-04-06T10:43:01.696123+00:00
turns,77b1cb56-a864-4c9f-bc2e-8f810fdbe915,,,,,,6472387d-4258-4af3-9c58-e2485603b7f1,,,,,,,,,,,2,Human,ui-check turn 2,913000.0,207000.0,True,True,0.067489,15,neutral,neutral,2026-04-06T10:43:01.764365+00:00
turns,77b1cb56-a864-4c9f-bc2e-8f810fdbe915,,,,,,6472387d-4258-4af3-9c58-e2485603b7f1,,,,,,,,,,,2,AI,"I can move to $1,090,000 this round.",1090000.0,-177000.0,True,True,0.046955,36,neutral,neutral,2026-04-06T10:43:01.812078+00:00
turns,77b1cb56-a864-4c9f-bc2e-8f810fdbe915,,,,,,6472387d-4258-4af3-9c58-e2485603b7f1,,,,,,,,,,,3,Human,ui-check turn 3,914500.0,175500.0,True,True,0.070981,15,neutral,neutral,2026-04-06T10:43:01.883783+00:00
turns,77b1cb56-a864-4c9f-bc2e-8f810fdbe915,,,,,,6472387d-4258-4af3-9c58-e2485603b7f1,,,,,,,,,,,3,AI,"I can move to $1,060,000 this round.",1060000.0,-145500.0,True,True,0.047166,36,neutral,neutral,2026-04-06T10:43:01.931631+00:00
turns,77b1cb56-a864-4c9f-bc2e-8f810fdbe915,,,,,,6472387d-4258-4af3-9c58-e2485603b7f1,,,,,,,,,,,4,Human,ui-check turn 4,916000.0,144000.0,True,True,0.068424,15,neutral,neutral,2026-04-06T10:43:02.000699+00:00
turns,77b1cb56-a864-4c9f-bc2e-8f810fdbe915,,,,,,6472387d-4258-4af3-9c58-e2485603b7f1,,,,,,,,,,,4,AI,"I can move to $1,030,000 this round.",1030000.0,-114000.0,True,True,0.050111,36,neutral,neutral,2026-04-06T10:43:02.051690+00:00
turns,77b1cb56-a864-4c9f-bc2e-8f810fdbe915,,,,,,6472387d-4258-4af3-9c58-e2485603b7f1,,,,,,,,,,,5,Human,ui-check turn 5,917500.0,112500.0,True,True,0.069454,15,neutral,neutral,2026-04-06T10:43:02.121873+00:00
turns,77b1cb56-a864-4c9f-bc2e-8f810fdbe915,,,,,,6472387d-4258-4af3-9c58-e2485603b7f1,,,,,,,,,,,5,AI,"I can move to $1,000,000 this round.",1000000.0,-82500.0,True,True,0.05094,36,neutral,neutral,2026-04-06T10:43:02.173568+00:00
turns,e4ac2067-bfa5-4be9-8608-792891703a73,,,,,,20a819f4-0bf0-4ecc-be07-3c08a781427e,,,,,,,,,,,1,Human,hi,70000.0,,True,False,,2,neutral,neutral,2026-04-06T10:46:19.102449+00:00
turns,e4ac2067-bfa5-4be9-8608-792891703a73,,,,,,20a819f4-0bf0-4ecc-be07-3c08a781427e,,,,,,,,,,,1,AI,"I can move to $1,120,000 this round.",1120000.0,-1050000.0,True,True,0.045764,36,neutral,neutral,2026-04-06T10:46:19.148637+00:00
turns,e4ac2067-bfa5-4be9-8608-792891703a73,,,,,,20a819f4-0bf0-4ecc-be07-3c08a781427e,,,,,,,,,,,2,Human,ok,1120000.0,0.0,True,True,28.96561,2,neutral,neutral,2026-04-06T10:46:48.115085+00:00
turns,e4ac2067-bfa5-4be9-8608-792891703a73,,,,,,20a819f4-0bf0-4ecc-be07-3c08a781427e,,,,,,,,,,,2,AI,"I can move to $1,090,000 this round.",1090000.0,30000.0,True,True,0.066856,36,neutral,neutral,2026-04-06T10:46:48.182720+00:00
turns,e4ac2067-bfa5-4be9-8608-792891703a73,,,,,,20a819f4-0bf0-4ecc-be07-3c08a781427e,,,,,,,,,,,3,Human,hi,1090000.0,0.0,True,True,29.104949,2,neutral,neutral,2026-04-06T10:47:17.288181+00:00
turns,e4ac2067-bfa5-4be9-8608-792891703a73,,,,,,20a819f4-0bf0-4ecc-be07-3c08a781427e,,,,,,,,,,,3,AI,"I can move to $1,060,000 this round.",1060000.0,30000.0,True,True,0.059701,36,neutral,neutral,2026-04-06T10:47:17.348361+00:00
turns,e4ac2067-bfa5-4be9-8608-792891703a73,,,,,,20a819f4-0bf0-4ecc-be07-3c08a781427e,,,,,,,,,,,4,Human,ok,78098656.0,-77038656.0,True,True,236.974109,2,neutral,neutral,2026-04-06T10:51:14.327419+00:00
turns,e4ac2067-bfa5-4be9-8608-792891703a73,,,,,,20a819f4-0bf0-4ecc-be07-3c08a781427e,,,,,,,,,,,4,AI,"I can move to $1,030,000 this round.",1030000.0,77068656.0,True,True,0.048511,36,neutral,neutral,2026-04-06T10:51:14.376389+00:00
turns,e4ac2067-bfa5-4be9-8608-792891703a73,,,,,,20a819f4-0bf0-4ecc-be07-3c08a781427e,,,,,,,,,,,5,Human,hi,70090988.0,-69060988.0,True,True,16.556246,2,neutral,neutral,2026-04-06T10:51:30.933317+00:00
turns,e4ac2067-bfa5-4be9-8608-792891703a73,,,,,,20a819f4-0bf0-4ecc-be07-3c08a781427e,,,,,,,,,,,5,AI,"I can move to $1,000,000 this round.",1000000.0,69090988.0,True,True,0.049007,36,neutral,neutral,2026-04-06T10:51:30.982637+00:00
turns,11863f2e-23c3-4bc9-97a2-75375317daa9,,,,,,e885e5b7-5f26-42e6-9292-9869f8652781,,,,,,,,,,,1,Human,hi,59999.0,,True,False,,2,neutral,neutral,2026-04-06T11:08:18.222660+00:00
turns,11863f2e-23c3-4bc9-97a2-75375317daa9,,,,,,e885e5b7-5f26-42e6-9292-9869f8652781,,,,,,,,,,,1,AI,"I can move to $1,120,000 this round.",1120000.0,-1060001.0,True,True,0.044717,36,neutral,neutral,2026-04-06T11:08:18.267705+00:00
turns,11863f2e-23c3-4bc9-97a2-75375317daa9,,,,,,e885e5b7-5f26-42e6-9292-9869f8652781,,,,,,,,,,,2,Human,ok,56666.0,1063334.0,True,True,13.606946,2,neutral,neutral,2026-04-06T11:08:31.875211+00:00
turns,11863f2e-23c3-4bc9-97a2-75375317daa9,,,,,,e885e5b7-5f26-42e6-9292-9869f8652781,,,,,,,,,,,2,AI,"I can move to $1,090,000 this round.",1090000.0,-1033334.0,True,True,0.07764,36,neutral,neutral,2026-04-06T11:08:31.953395+00:00
turns,11863f2e-23c3-4bc9-97a2-75375317daa9,,,,,,e885e5b7-5f26-42e6-9292-9869f8652781,,,,,,,,,,,3,Human,tu,7999999.0,-6909999.0,True,True,11.478828,2,neutral,neutral,2026-04-06T11:08:43.432555+00:00
turns,11863f2e-23c3-4bc9-97a2-75375317daa9,,,,,,e885e5b7-5f26-42e6-9292-9869f8652781,,,,,,,,,,,3,AI,"I can move to $1,060,000 this round.",1060000.0,6939999.0,True,True,0.067326,36,neutral,neutral,2026-04-06T11:08:43.500817+00:00
turns,11863f2e-23c3-4bc9-97a2-75375317daa9,,,,,,e885e5b7-5f26-42e6-9292-9869f8652781,,,,,,,,,,,4,Human,you,6789976.0,-5729976.0,True,True,17.698181,3,neutral,neutral,2026-04-06T11:09:01.199338+00:00
turns,11863f2e-23c3-4bc9-97a2-75375317daa9,,,,,,e885e5b7-5f26-42e6-9292-9869f8652781,,,,,,,,,,,4,AI,"I can move to $1,030,000 this round.",1030000.0,5759976.0,True,True,0.036186,36,neutral,neutral,2026-04-06T11:09:01.235867+00:00
turns,11863f2e-23c3-4bc9-97a2-75375317daa9,,,,,,e885e5b7-5f26-42e6-9292-9869f8652781,,,,,,,,,,,5,Human,hyjy,898767656.0,-897737656.0,True,True,14.986857,4,neutral,neutral,2026-04-06T11:09:16.223223+00:00
turns,11863f2e-23c3-4bc9-97a2-75375317daa9,,,,,,e885e5b7-5f26-42e6-9292-9869f8652781,,,,,,,,,,,5,AI,"I can move to $1,000,000 this round.",1000000.0,897767656.0,True,True,0.067609,36,neutral,neutral,2026-04-06T11:09:16.291297+00:00
turns,65bbd56a-2ea2-476d-af56-6b20347559ee,,,,,,615554b8-f8a0-4b2a-ac4c-a0fe21441188,,,,,,,,,,,1,Human,auto 1,901111.0,,True,False,,6,neutral,neutral,2026-04-06T14:14:49.684554+00:00
turns,65bbd56a-2ea2-476d-af56-6b20347559ee,,,,,,615554b8-f8a0-4b2a-ac4c-a0fe21441188,,,,,,,,,,,1,AI,"I can move to $1,120,000 this round.",1120000.0,-218889.0,True,True,0.050636,36,neutral,neutral,2026-04-06T14:14:49.735763+00:00
turns,65bbd56a-2ea2-476d-af56-6b20347559ee,,,,,,615554b8-f8a0-4b2a-ac4c-a0fe21441188,,,,,,,,,,,2,Human,auto 2,902222.0,217778.0,True,True,0.057876,6,neutral,neutral,2026-04-06T14:14:49.794118+00:00
turns,65bbd56a-2ea2-476d-af56-6b20347559ee,,,,,,615554b8-f8a0-4b2a-ac4c-a0fe21441188,,,,,,,,,,,2,AI,"I can move to $1,090,000 this round.",1090000.0,-187778.0,True,True,0.043069,36,neutral,neutral,2026-04-06T14:14:49.837741+00:00
turns,65bbd56a-2ea2-476d-af56-6b20347559ee,,,,,,615554b8-f8a0-4b2a-ac4c-a0fe21441188,,,,,,,,,,,3,Human,auto 3,903333.0,186667.0,True,True,0.066618,6,neutral,neutral,2026-04-06T14:14:49.905279+00:00
turns,65bbd56a-2ea2-476d-af56-6b20347559ee,,,,,,615554b8-f8a0-4b2a-ac4c-a0fe21441188,,,,,,,,,,,3,AI,"I can move to $1,060,000 this round.",1060000.0,-156667.0,True,True,0.045494,36,neutral,neutral,2026-04-06T14:14:49.951451+00:00
turns,65bbd56a-2ea2-476d-af56-6b20347559ee,,,,,,615554b8-f8a0-4b2a-ac4c-a0fe21441188,,,,,,,,,,,4,Human,auto 4,904444.0,155556.0,True,True,0.073482,6,neutral,neutral,2026-04-06T14:14:50.025592+00:00
turns,65bbd56a-2ea2-476d-af56-6b20347559ee,,,,,,615554b8-f8a0-4b2a-ac4c-a0fe21441188,,,,,,,,,,,4,AI,"I can move to $1,030,000 this round.",1030000.0,-125556.0,True,True,0.047203,36,neutral,neutral,2026-04-06T14:14:50.073526+00:00
turns,65bbd56a-2ea2-476d-af56-6b20347559ee,,,,,,615554b8-f8a0-4b2a-ac4c-a0fe21441188,,,,,,,,,,,5,Human,auto 5,905555.0,124445.0,True,True,0.086184,6,neutral,neutral,2026-04-06T14:14:50.160484+00:00
turns,65bbd56a-2ea2-476d-af56-6b20347559ee,,,,,,615554b8-f8a0-4b2a-ac4c-a0fe21441188,,,,,,,,,,,5,AI,"I can move to $1,000,000 this round.",1000000.0,-94445.0,True,True,0.04909,36,neutral,neutral,2026-04-06T14:14:50.210312+00:00
turns,a87cd0ff-28b2-49f9-a70b-4980f1386fdc,,,,,,32c59e9e-5366-45ac-808d-116b9c678198,,,,,,,,,,,1,Human,jg,6000.0,,True,False,,2,neutral,neutral,2026-04-07T15:59:54.099785+00:00
turns,a87cd0ff-28b2-49f9-a70b-4980f1386fdc,,,,,,32c59e9e-5366-45ac-808d-116b9c678198,,,,,,,,,,,1,AI,"I can move to $1,120,000 this round.",1120000.0,-1114000.0,True,True,0.151814,36,neutral,neutral,2026-04-07T15:59:54.262633+00:00
turns,a87cd0ff-28b2-49f9-a70b-4980f1386fdc,,,,,,32c59e9e-5366-45ac-808d-116b9c678198,,,,,,,,,,,2,Human,jij,80000.0,1040000.0,True,True,86.524098,3,neutral,neutral,2026-04-07T16:01:20.787263+00:00
turns,a87cd0ff-28b2-49f9-a70b-4980f1386fdc,,,,,,32c59e9e-5366-45ac-808d-116b9c678198,,,,,,,,,,,2,AI,"I can move to $1,090,000 this round.",1090000.0,-1010000.0,True,True,0.051878,36,neutral,neutral,2026-04-07T16:01:20.839661+00:00
turns,a87cd0ff-28b2-49f9-a70b-4980f1386fdc,,,,,,32c59e9e-5366-45ac-808d-116b9c678198,,,,,,,,,,,3,Human,gjkhg,80987.0,1009013.0,True,True,8.988451,5,neutral,neutral,2026-04-07T16:01:29.828721+00:00
turns,a87cd0ff-28b2-49f9-a70b-4980f1386fdc,,,,,,32c59e9e-5366-45ac-808d-116b9c678198,,,,,,,,,,,3,AI,"I can move to $1,060,000 this round.",1060000.0,-979013.0,True,True,0.131369,36,neutral,neutral,2026-04-07T16:01:29.960647+00:00
turns,a87cd0ff-28b2-49f9-a70b-4980f1386fdc,,,,,,32c59e9e-5366-45ac-808d-116b9c678198,,,,,,,,,,,4,Human,gjh,799879.0,260121.0,True,True,6.92014,3,neutral,neutral,2026-04-07T16:01:36.881300+00:00
turns,a87cd0ff-28b2-49f9-a70b-4980f1386fdc,,,,,,32c59e9e-5366-45ac-808d-116b9c678198,,,,,,,,,,,4,AI,"I can move to $1,030,000 this round.",1030000.0,-230121.0,True,True,0.071446,36,neutral,neutral,2026-04-07T16:01:36.953234+00:00
turns,a87cd0ff-28b2-49f9-a70b-4980f1386fdc,,,,,,32c59e9e-5366-45ac-808d-116b9c678198,,,,,,,,,,,5,Human,ghgyj,78908.0,951092.0,True,True,10.182021,5,neutral,neutral,2026-04-07T16:01:47.135741+00:00
turns,a87cd0ff-28b2-49f9-a70b-4980f1386fdc,,,,,,32c59e9e-5366-45ac-808d-116b9c678198,,,,,,,,,,,5,AI,"I can move to $1,000,000 this round.",1000000.0,-921092.0,True,True,0.058581,36,neutral,neutral,2026-04-07T16:01:47.194828+00:00
